0.000002,0.000002,0.999983,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983
0.999983,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.131527,0.079816,0.000002,0.039207,0.656948,0.092494
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983
0.132642,0.867343,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.999983,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.999983,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000007,0.105128,0.063931,0.051932,0.044903,0.637808,0.096288
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983
0.000002,0.000002,0.12434,0.074707,0.094914,0.024809,0.5527,0.128524
0.999983,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.103531,0.063194,0.000002,0.066656,0.662345,0.104266
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.999983,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.999983,0.000002,0.000002,0.000002,0.000002,0.000002
0.999983,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.083014,0.074584,0.000002,0.000002,0.736573,0.10582
0.999983,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002
0.999983,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.999983,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002
0.000002,0.000002,0.000002,0.000002,0.000002,0.000002,0.999983,0.000002
